10.4367 10 10.8734 0
11.3482 10.8734 11.823 0
12.3393 11.823 12.8556 0
13.4169 12.8556 13.9783 0
14.5887 13.9783 15.1991 0
15.8628 15.1991 16.5265 0
17.2482 16.5265 17.9699 0
18.7546 17.9699 19.5393 0
20.3925 19.5393 21.2458 0
22.1735 21.2458 23.1013 0
24.1101 23.1013 25.1189 0
26.2158 25.1189 27.3126 0
28.5053 27.3126 29.698 0
30.9949 29.698 32.2917 5.57784e-05
33.7018 32.2917 35.1119 0.000128786
36.6452 35.1119 38.1784 7.80681e-05
39.8456 38.1784 41.5128 0.000116313
43.3256 41.5128 45.1383 9.26025e-05
47.1094 45.1383 49.0805 0.00011946
51.2238 49.0805 53.367 0.000111359
55.6974 53.367 58.0278 8.5351e-05
60.5618 58.0278 63.0957 6.12153e-05
65.851 63.0957 68.6062 4.5573e-05
71.6021 68.6062 74.598 3.2557e-05
77.8555 74.598 81.1131 2.28853e-05
84.6551 81.1131 88.1971 2.40122e-05
92.0485 88.1971 95.8999 1.89498e-05
100.088 95.8999 104.275 1.62022e-05
108.829 104.275 113.382 1.87831e-05
118.334 113.382 123.285 1.40945e-05
128.668 123.285 134.052 9.47812e-06
139.906 134.052 145.759 7.03823e-06
152.124 145.759 158.489 5.40324e-06
165.41 158.489 172.331 5.74128e-06
179.856 172.331 187.382 3.7085e-06
195.564 187.382 203.747 3.42635e-06
212.644 203.747 221.541 4.22945e-06
231.215 221.541 240.89 3.33481e-06
251.409 240.89 261.928 3.6147e-06
273.366 261.928 284.804 1.52772e-06
297.24 284.804 309.677 1.35979e-06
323.2 309.677 336.723 9.25126e-07
351.427 336.723 366.131 1.35073e-06
382.119 366.131 398.107 9.30197e-07
415.492 398.107 432.876 7.44723e-07
451.779 432.876 470.682 7.52811e-07
491.235 470.682 511.789 9.44323e-07
534.138 511.789 556.486 6.0964e-07
580.787 556.486 605.088 5.86434e-07
631.51 605.088 657.933 2.84751e-07
686.664 657.933 715.394 2.39153e-07
746.634 715.394 777.874 1.16739e-07
811.842 777.874 845.81 2.29396e-07
882.745 845.81 919.679 2.27034e-07
959.84 919.679 1000 1.22911e-07
1043.67 1000 1087.34 1.29134e-07
1134.82 1087.34 1182.3 8.36814e-08
1233.93 1182.3 1285.56 1.06335e-07
1341.69 1285.56 1397.83 9.06144e-08
1458.87 1397.83 1519.91 6.51341e-08
1586.28 1519.91 1652.65 5.12872e-08
1724.82 1652.65 1796.99 4.73195e-08
1875.46 1796.99 1953.93 2.96428e-08
2039.25 1953.93 2124.58 2.46526e-08
2217.35 2124.58 2310.13 3.29845e-08
2411.01 2310.13 2511.89 2.64848e-08
2621.58 2511.89 2731.26 1.972e-08
2850.53 2731.26 2969.8 2.66449e-08
3099.49 2969.8 3229.17 1.63238e-08
3370.18 3229.17 3511.19 1.07333e-08
3664.52 3511.19 3817.84 1.12224e-08
3984.56 3817.84 4151.28 1.14538e-08
4332.56 4151.28 4513.83 9.38355e-09
4710.94 4513.83 4908.05 6.65148e-09
5122.38 4908.05 5336.7 1.09671e-08
5569.74 5336.7 5802.78 8.16992e-09
6056.18 5802.78 6309.57 4.76671e-09
6585.1 6309.57 6860.62 5.83711e-09
7160.21 6860.62 7459.8 3.07196e-09
7785.55 7459.8 8111.31 5.45196e-09
8465.51 8111.31 8819.71 3.19944e-09
9204.85 8819.71 9589.99 2.73462e-09
10008.8 9589.99 10427.5 3.00801e-09
10882.9 10427.5 11338.2 2.37786e-09
11833.4 11338.2 12328.5 2.25799e-09
12866.8 12328.5 13405.2 2.85943e-09
13990.6 13405.2 14575.9 2.00217e-09
15212.4 14575.9 15848.9 1.75875e-09
16541 15848.9 17233.1 1.64276e-09
17985.6 17233.1 18738.2 1.49473e-09
19556.4 18738.2 20374.7 1.15259e-09
21264.4 20374.7 22154.1 1.34958e-09
23121.5 22154.1 24089 1.24808e-09
25140.9 24089 26192.8 1.06548e-09
27336.6 26192.8 28480.4 1.27364e-09
29724 28480.4 30967.7 8.95942e-10
32320 30967.7 33672.3 8.95251e-10
35142.7 33672.3 36613.1 8.49674e-10
38211.9 36613.1 39810.7 9.46032e-10
