10.9495   0.068203883984
13.0288   0.0282740821301
15.503   0.0160518164174
18.447   0.0140410048611
21.95   0.0115974164169
26.1183   0.00932981415414
31.0782   0.00741742141795
36.9799   0.00682874030422
44.0023   0.00759175036085
52.3584   0.00833235414777
62.3012   0.00893913366797
74.1321   0.0103025848721
88.2098   0.0107768484731
104.961   0.0115725821649
124.893   0.0120980431808
148.61   0.012846620058
176.831   0.0139594402602
210.411   0.0152029398793
250.367   0.0162617682549
297.912   0.0179573264728
354.485   0.0198106569126
421.802   0.0212525894283
501.902   0.0231788412067
597.212   0.0260651359502
710.623   0.0285724017727
845.569   0.0316376224038
1006.14   0.0351667983225
1197.21   0.0397243512646
1424.56   0.0449503826777
1695.08   0.0487590470026
2016.97   0.0527596741678
2400.0   0.0629247495298
2855.75   0.0684601176599
3398.06   0.0800057446949
4043.35   0.0901128495487
4811.18   0.102810468296
5724.82   0.116591727867
6811.95   0.129306796071
8105.54   0.162020520766
9644.78   0.181343387769
11476.3   0.216887398887
13655.7   0.263894615213
16248.9   0.286328603362
19334.5   0.38287863912
23006.1   0.42664437072
27374.9   0.537090239276
32573.4   0.658576833389
38759.1   0.765982814972
46119.4   0.974131014047
